CodMunicipioIbge,codUFibge,SigUF,NomMunicipio,lon,lat,pop
2503803,25,PB,Caldas Brandão,-35.342382092,-7.171751437,6077
2503902,25,PB,Camalaú,-36.8316105815,-7.8912420951,6048
2504009,25,PB,Campina Grande,-35.8838591148,-7.22149704,413830
2504033,25,PB,Capim,-35.1677387141,-6.9108443749,6715
2504074,25,PB,Caraúbas,-36.4954780727,-7.7310993724,4206
2504108,25,PB,Carrapateira,-38.3442167253,-7.0396542415,2714
2504157,25,PB,Casserengue,-35.8163048295,-6.7837603257,7530
2504207,25,PB,Catingueira,-37.6107199033,-7.1252097836,4938
2504306,25,PB,Catolé do Rocha,-37.7485000906,-6.346752995,30819
2504355,25,PB,Caturité,-36.0206588241,-7.4196183207,4898
2504405,25,PB,Conceição,-38.5091579595,-7.5602250866,19030
2504504,25,PB,Condado,-37.6039713346,-6.9123067773,6662
2504603,25,PB,Conde,-34.9071513371,-7.2635718267,25341
2504702,25,PB,Congo,-36.6615328552,-7.7925707775,4787
2504801,25,PB,Coremas,-37.9455372752,-7.0169182842,15438
2504850,25,PB,Coxixola,-36.6048295219,-7.6287969606,1948
2504900,25,PB,Cruz do Espírito Santo,-35.0914891262,-7.1413369619,17599
2505006,25,PB,Cubati,-36.3479297162,-6.8623606092,7866
2505105,25,PB,Cuité,-36.1532081655,-6.4855553012,20331
2505204,25,PB,Cuitegi,-35.5257412327,-6.8958137426,6748
2505238,25,PB,Cuité de Mamanguape,-35.2528248925,-6.9141574734,6360
2505279,25,PB,Curral de Cima,-35.2670572688,-6.7174300292,5209
2505303,25,PB,Curral Velho,-38.2003914462,-7.5380851077,2508
2505352,25,PB,Damião,-35.9099425358,-6.6318974073,5409
2505402,25,PB,Desterro,-37.0921693225,-7.2914475304,8332
2505501,25,PB,Vista Serrana,-37.5679145327,-6.7406872724,3850
2505600,25,PB,Diamante,-38.2650442086,-7.4235834212,6506
2505709,25,PB,Dona Inês,-35.6225406506,-6.6021227352,10375
2505808,25,PB,Duas Estradas,-35.4181768048,-6.6881329547,3569
2505907,25,PB,Emas,-37.7145859751,-7.1079922324,3556
2506004,25,PB,Esperança,-35.858593287,-7.020685,33386
2506103,25,PB,Fagundes,-35.7846088758,-7.3630616044,11180
2506202,25,PB,Frei Martinho,-36.4520440619,-6.4045158524,2989
2506251,25,PB,Gado Bravo,-35.7906509035,-7.5829411773,8292
2506301,25,PB,Guarabira,-35.4899649849,-6.852715,59389
2506400,25,PB,Gurinhém,-35.4281860624,-7.1232156684,14125
2506509,25,PB,Gurjão,-36.4862761218,-7.2462216609,3477
2506608,25,PB,Ibiara,-38.4055678575,-7.4978512245,5877
2506707,25,PB,Imaculada,-37.5100748564,-7.3885372613,11877
2506806,25,PB,Ingá,-35.6176892168,-7.2950269135,18184
2506905,25,PB,Itabaiana,-35.3375333859,-7.3309315,24363
2507002,25,PB,Itaporanga,-38.1525731067,-7.3039804631,24960
2507101,25,PB,Itapororoca,-35.2462957146,-6.829920163,18978
2507200,25,PB,Itatuba,-35.62816125,-7.374957755,11069
2507309,25,PB,Jacaraú,-35.2942824484,-6.6129685867,14467
2507408,25,PB,Jericó,-37.8086413774,-6.5561949909,7751
2507507,25,PB,João Pessoa,-34.8733848135,-7.14938202,825796
2507606,25,PB,Juarez Távora,-35.5911781067,-7.1663446273,8014
2507705,25,PB,Juazeirinho,-36.5707010055,-7.0653683106,18422
2507804,25,PB,Junco do Seridó,-36.7164412261,-6.9933376489,7238
2507903,25,PB,Juripiranga,-35.2394540486,-7.3702907732,10830
2508000,25,PB,Juru,-37.819264489,-7.5343071384,9831
2508109,25,PB,Lagoa,-37.9150900701,-6.5942086133,4640
2508208,25,PB,Lagoa de Dentro,-35.3770436482,-6.6705990497,7754
2508307,25,PB,Lagoa Seca,-35.8514401351,-7.1584124886,27728
2508406,25,PB,Lastro,-38.1792184928,-6.5165306258,2698
2508505,25,PB,Livramento,-36.948629304,-7.3790028228,7274
2508554,25,PB,Logradouro,-35.4432993556,-6.6153714223,4406
2508604,25,PB,Lucena,-34.8746090974,-6.8988493384,13344
2508703,25,PB,Mãe d'Água,-37.428160995,-7.2570490927,3988
2508802,25,PB,Malta,-37.5177757104,-6.9071851235,5745
2508901,25,PB,Mamanguape,-35.1238932021,-6.8337151469,45385
2509008,25,PB,Manaíra,-38.1530716661,-7.7046141416,10988
2509057,25,PB,Marcação,-35.0139243935,-6.770054174,8746
2509107,25,PB,Mari,-35.3185424166,-7.056384,21895
2509156,25,PB,Marizópolis,-38.3553961304,-6.844674277,6689
2509206,25,PB,Massaranduba,-35.7375152077,-7.1801994711,14077
2509305,25,PB,Mataraca,-35.0485576738,-6.6005186544,8642
2509339,25,PB,Matinhas,-35.7709374162,-7.1211683437,4528
2509370,25,PB,Mato Grosso,-37.7115726982,-6.5426334912,2944
2509396,25,PB,Matureia,-37.3504338851,-7.2659300019,6690
2509404,25,PB,Mogeiro,-35.482424602,-7.3094805323,13238
2509503,25,PB,Montadas,-35.9582754293,-7.0890963385,5806
2509602,25,PB,Monte Horebe,-38.5836574944,-7.2095264023,4867
2509701,25,PB,Monteiro,-37.1226806806,-7.892217,33638
2509800,25,PB,Mulungu,-35.4651434243,-7.0278860316,9962
2509909,25,PB,Natuba,-35.5561446826,-7.6409788248,10449
2510006,25,PB,Nazarezinho,-38.3189125786,-6.9127009191,7271
2510105,25,PB,Nova Floresta,-36.2024954255,-6.4561399418,10614
2510204,25,PB,Nova Olinda,-38.0410502008,-7.4768427808,5892
2510303,25,PB,Nova Palmeira,-36.4187129744,-6.6766058426,5011
2510402,25,PB,Olho d'Água,-37.7526855286,-7.2249726485,6399
2510501,25,PB,Olivedos,-36.2436652194,-6.9882256223,3989
2510600,25,PB,Ouro Velho,-37.1543789425,-7.6186521245,3052
2510659,25,PB,Parari,-36.6583244439,-7.3167001008,1747
2510709,25,PB,Passagem,-37.0543919437,-7.1328195967,2453
2510808,25,PB,Patos,-37.2769133373,-7.0244916682,108766
2510907,25,PB,Paulista,-37.621055674,-6.5940615798,12411
2511004,25,PB,Pedra Branca,-38.0722463078,-7.4265644261,3802
2511103,25,PB,Pedra Lavrada,-36.4720503638,-6.7578814606,7954
2511202,25,PB,Pedras de Fogo,-35.1131779827,-7.4015385,28607
2511301,25,PB,Piancó,-37.9265190012,-7.192569876,16147
2511400,25,PB,Picuí,-36.3470460251,-6.5101356574,18737
2511509,25,PB,Pilar,-35.2598804076,-7.2598879849,12036
2511608,25,PB,Pilões,-35.6155405947,-6.8692205282,6518
2511707,25,PB,Pilõezinhos,-35.530585704,-6.840568783,4937
2511806,25,PB,Pirpirituba,-35.4977157928,-6.7808000985,10590
2511905,25,PB,Pitimbu,-34.8139304143,-7.482413396,19478
2512002,25,PB,Pocinhos,-36.056442281,-7.0786172694,18848
2512036,25,PB,Poço Dantas,-38.4971655332,-6.407175642,3877
2512077,25,PB,Poço de José de Moura,-38.5099999913,-6.5769188159,4366
2512101,25,PB,Pombal,-37.7982672714,-6.769855485,32803
2512200,25,PB,Prata,-37.0823339752,-7.6969830843,4265
2512309,25,PB,Princesa Isabel,-37.9936640096,-7.733866459,23749
2512408,25,PB,Puxinanã,-35.9584940731,-7.1489066441,13801
2512507,25,PB,Queimadas,-35.8994339112,-7.3607915,44388
2512606,25,PB,Quixabá,-37.1470987043,-7.0308176066,2009
2512705,25,PB,Remígio,-35.7958331901,-6.966292952,19973
2512721,25,PB,Pedro Régis,-35.2930058538,-6.6444714973,6139
2512747,25,PB,Riachão,-35.6627216944,-6.5426765279,3650
2512754,25,PB,Riachão do Bacamarte,-35.6553876583,-7.2505947733,4562
2512762,25,PB,Riachão do Poço,-35.261242692,-7.1515036157,4571
2512788,25,PB,Riacho de Santo Antônio,-36.1567097727,-7.6902953445,1999
2512804,25,PB,Riacho dos Cavalos,-37.653835391,-6.4364942491,8555
2512903,25,PB,Rio Tinto,-35.078852226,-6.8084485,24258
2513000,25,PB,Salgadinho,-36.8455028943,-7.1030347331,3975
2513109,25,PB,Salgado de São Félix,-35.4433017395,-7.3553573137,12123
2513158,25,PB,Santa Cecília,-35.8774744666,-7.7429059622,6526
2513208,25,PB,Santa Cruz,-38.060555592,-6.5350141675,6579
2513307,25,PB,Santa Helena,-38.6427896707,-6.7186941996,5853
2513356,25,PB,Santa Inês,-38.5595999296,-7.6277797185,3591
2513406,25,PB,Santa Luzia,-36.92167833,-6.8718632619,15470
2513505,25,PB,Santana de Mangueira,-38.3325811539,-7.5512134095,5098
2513604,25,PB,Santana dos Garrotes,-37.9850430999,-7.3876444597,6942
2513653,25,PB,Joca Claudino,-38.4791522142,-6.4840552967,2640
2513703,25,PB,Santa Rita,-34.9658392783,-7.1380845,138093
2513802,25,PB,Santa Teresinha,-37.4417177955,-7.0841917053,4550
2513851,25,PB,Santo André,-36.6309754331,-7.2204891228,2496
2513901,25,PB,São Bento,-37.4493496644,-6.4893075408,34650
2513927,25,PB,São Bentinho,-37.7227213006,-6.890308509,4602
2513943,25,PB,São Domingos do Cariri,-36.4359294005,-7.6329907025,2645
2513968,25,PB,São Domingos,-37.9426027474,-6.8159249809,3119
2513984,25,PB,São Francisco,-38.0971412339,-6.6192799824,3377
2514008,25,PB,São João do Cariri,-36.5315209359,-7.3902013358,4170
2514107,25,PB,São João do Tigre,-36.8457433216,-8.0810428894,4408
2514206,25,PB,São José da Lagoa Tapada,-38.1577701893,-6.9442314894,7622
2514305,25,PB,São José de Caiana,-38.2978233702,-7.2491596311,6394
2514404,25,PB,São José de Espinharas,-37.32511484,-6.8441796085,4631
2514453,25,PB,São José dos Ramos,-35.3779610545,-7.2471273572,6037
2514503,25,PB,São José de Piranhas,-38.5010748206,-7.1208699574,20406
2514552,25,PB,São José de Princesa,-38.0988027203,-7.7429694508,3898
2514602,25,PB,São José do Bonfim,-37.3092447285,-7.1609149774,3619
2514651,25,PB,São José do Brejo do Cruz,-37.3538296762,-6.2129153407,1821
2514701,25,PB,São José do Sabugi,-36.7974932182,-6.7755314068,4153
2514800,25,PB,São José dos Cordeiros,-36.8027778195,-7.392642697,3607
2514909,25,PB,São Mamede,-37.0948573852,-6.9302283714,7682
2515005,25,PB,São Miguel de Taipu,-35.2104513919,-7.2492335304,7450
2515104,25,PB,São Sebastião de Lagoa de Roça,-35.8664139115,-7.1009459552,11793
2515203,25,PB,São Sebastião do Umbuzeiro,-37.008416978,-8.1571187547,3534
2515302,25,PB,Sapé,-35.2304326165,-7.087111,52977
2515401,25,PB,São Vicente do Seridó,-36.4107641096,-6.8569085632,10919
2515500,25,PB,Serra Branca,-36.6556668629,-7.4805025245,13807
2515609,25,PB,Serra da Raiz,-35.4427388369,-6.6855176501,3114
2515708,25,PB,Serra Grande,-38.374894787,-7.2141477578,2921
2515807,25,PB,Serra Redonda,-35.6742704972,-7.1825494247,7001
2515906,25,PB,Serraria,-35.6441425708,-6.8170889428,6037
2515930,25,PB,Sertãozinho,-35.4417507457,-6.750797546,5152
2515971,25,PB,Sobrado,-35.238195479,-7.1445756136,7845
2516003,25,PB,Solânea,-35.6561584077,-6.7598975,26051
2516102,25,PB,Soledade,-36.3626648604,-7.0587413778,15211
2516151,25,PB,Sossêgo,-36.2482238788,-6.7675275289,3631
2516201,25,PB,Sousa,-38.2296050806,-6.763378005,69997
2516300,25,PB,Sumé,-36.8802761457,-7.6710536151,17096
2516409,25,PB,Tacima,-35.6388366565,-6.4889169425,11024
2516508,25,PB,Taperoá,-36.8289985343,-7.209539351,15505
2516607,25,PB,Tavares,-37.8785919325,-7.6357084462,14791
2516706,25,PB,Teixeira,-37.2515615776,-7.2237029086,15333
2516755,25,PB,Tenório,-36.6279998744,-6.9382604029,3103
2516805,25,PB,Triunfo,-38.5980983313,-6.5768355074,9473
2516904,25,PB,Uiraúna,-38.4070270102,-6.5249270951,15356
2517001,25,PB,Umbuzeiro,-35.6714708229,-7.6982063294,9914
2517100,25,PB,Várzea,-36.9927210043,-6.7708072468,2870
2517209,25,PB,Vieirópolis,-38.2778434981,-6.5457135517,5395
2517407,25,PB,Zabelê,-37.0935519729,-8.0768741972,2269
2600054,26,PE,Abreu e Lima,-34.8991305847,-7.90444899,100698
2600104,26,PE,Afogados da Ingazeira,-37.6376860181,-7.7483275858,37546
2600203,26,PE,Afrânio,-41.0057973411,-8.5110912838,19981
2600302,26,PE,Agrestina,-35.9467768375,-8.455973,25240
2600401,26,PE,Água Preta,-35.5185573512,-8.7091225523,37386
2600500,26,PE,Águas Belas,-37.1219571686,-9.1145895,43923
2600609,26,PE,Alagoinha,-36.7754560083,-8.466270523,14798
2600708,26,PE,Aliança,-35.2285014971,-7.6047298085,38408
2600807,26,PE,Altinho,-36.0596997586,-8.4895925,22996
2600906,26,PE,Amaraji,-35.450772921,-8.378487,22910
2601003,26,PE,Angelim,-36.2848143555,-8.8903742079,11301
2601052,26,PE,Araçoiaba,-35.0939665275,-7.7856418725,20936
2601102,26,PE,Araripina,-40.502460575,-7.5781415,85301
2601201,26,PE,Arcoverde,-37.0565055646,-8.4239405,75295
2601300,26,PE,Barra de Guabiraba,-35.6628188858,-8.4209350376,14632
2601409,26,PE,Barreiros,-35.1990859873,-8.8141379901,42866
2601508,26,PE,Belém de Maria,-35.8399240901,-8.6212019106,12169
2601607,26,PE,Belém do São Francisco,-38.965567,-8.7461845,20730
2601706,26,PE,Belo Jardim,-36.420035083,-8.3352954394,76930
2601805,26,PE,Betânia,-38.0387381366,-8.2698407896,12811
2601904,26,PE,Bezerros,-35.7544879459,-8.2353595,60960
2602001,26,PE,Bodocó,-39.936163185,-7.779342627,38605
2602100,26,PE,Bom Conselho,-36.6793143857,-9.1633829849,48975
2602209,26,PE,Bom Jardim,-35.5871395023,-7.7995121807,40038
2602308,26,PE,Bonito,-35.7285279259,-8.4722605,38101
2602407,26,PE,Brejão,-36.5646966593,-9.0272491507,8981
2602506,26,PE,Brejinho,-37.287334554,-7.345671276,7489
2602605,26,PE,Brejo da Madre de Deus,-36.3703914413,-8.1489565,51696
2602704,26,PE,Buenos Aires,-35.3295704142,-7.72437221,13224
2602803,26,PE,Buíque,-37.1569881148,-8.6220590407,59448
2602902,26,PE,Cabo de Santo Agostinho,-35.0384889718,-8.2898642303,210796
2603009,26,PE,Cabrobó,-39.309841338,-8.5151054833,34778
2603108,26,PE,Cachoeirinha,-36.2359914118,-8.486831073,20618
2603207,26,PE,Caetés,-36.6248040076,-8.7755948448,29065
2603306,26,PE,Calçado,-36.3332880795,-8.7383779437,10983
2603405,26,PE,Calumbi,-38.1537459243,-7.9384273267,5744
2603454,26,PE,Camaragibe,-34.9957213564,-8.0205217675,159945
2603504,26,PE,Camocim de São Félix,-35.7651947266,-8.3621380401,19032
2603603,26,PE,Camutanga,-35.2827906438,-7.4070824199,8592
2603702,26,PE,Canhotinho,-36.1935748781,-8.8838705622,24743
2603801,26,PE,Capoeiras,-36.6237980173,-8.7361426797,20048
2603900,26,PE,Carnaíba,-37.7933989026,-7.8030582189,19666
2603926,26,PE,Carnaubeira da Penha,-38.7434219469,-8.3206079647,13117
2604007,26,PE,Carpina,-35.2580606059,-7.8468867164,85131
2604106,26,PE,Caruaru,-35.9670733601,-8.285898,369343
2604155,26,PE,Casinhas,-35.7253231034,-7.7432065679,14395
2604205,26,PE,Catende,-35.7216666573,-8.6703075,43778
2604304,26,PE,Cedro,-39.2371382153,-7.7174692333,11972
2604403,26,PE,Chã de Alegria,-35.2137267362,-7.9979007802,13641
2604502,26,PE,Chã Grande,-35.4647408125,-8.2401127765,21929
2604601,26,PE,Condado,-35.1041184907,-7.589382255,26755
2604700,26,PE,Correntes,-36.3297018953,-9.1286655015,18327
2604809,26,PE,Cortês,-35.5415869,-8.4751512173,12543
2604908,26,PE,Cumaru,-35.6946989631,-8.0150324429,9494
2605004,26,PE,Cupira,-35.9502573664,-8.6112826602,24237
2605103,26,PE,Custódia,-37.6410965907,-8.089002,37633
2605152,26,PE,Dormentes,-40.7707358131,-8.4486569865,19246
2605202,26,PE,Escada,-35.2361574244,-8.36252199,69701
2605301,26,PE,Exu,-39.7227283393,-7.516307,31709
2605400,26,PE,Feira Nova,-35.3905979865,-7.9487277422,22360
2605459,26,PE,Fernando de Noronha,-32.4351863281,-3.8520214008,3140
2605509,26,PE,Ferreiros,-35.2440702124,-7.4454942053,12216
2605608,26,PE,Flores,-37.9714561138,-7.8617144749,22612
2605707,26,PE,Floresta,-38.571239342,-8.6008265,33488
2605806,26,PE,Frei Miguelinho,-35.9231276419,-7.9444582474,15633
2605905,26,PE,Gameleira,-35.3866107835,-8.5838357705,31578
2606002,26,PE,Garanhuns,-36.4930502821,-8.88890553,141347
2606101,26,PE,Glória do Goitá,-35.2923223923,-7.9996084721,30847
2606200,26,PE,Goiana,-34.9983762972,-7.5592318549,80345
2606309,26,PE,Granito,-39.6192863432,-7.7092532823,7586
2606408,26,PE,Gravatá,-35.5714923938,-8.2059995,85309
2606507,26,PE,Iati,-36.8472759684,-9.0457092509,19284
2606606,26,PE,Ibimirim,-37.6900466897,-8.5387622082,29585
2606705,26,PE,Ibirajuba,-36.1804630924,-8.5805349356,7773
2606804,26,PE,Igarassu,-34.9105833876,-7.82837199,119690
2606903,26,PE,Iguaracy,-37.5188211185,-7.8447743013,12265
2607000,26,PE,Inajá,-37.8244851112,-8.9020460789,24034
2607109,26,PE,Ingazeira,-37.4576704744,-7.6777971945,4537
2607208,26,PE,Ipojuca,-35.0634719379,-8.3969865,99101
2607307,26,PE,Ipubi,-40.1502087502,-7.6497045,31515
2607406,26,PE,Itacuruba,-38.6863416893,-8.7245150648,5013
2607505,26,PE,Itaíba,-37.4189484589,-8.9400544004,26268
2607604,26,PE,Ilha de Itamaracá,-34.823950567,-7.7465733177,27076
2607653,26,PE,Itambé,-35.1106273574,-7.40926386,36495
2607703,26,PE,Itapetim,-37.188439311,-7.3784285284,13492
2607752,26,PE,Itapissuma,-34.8892710487,-7.7740347647,27144
2607802,26,PE,Itaquitinga,-35.1026145695,-7.6663936085,17056
2607901,26,PE,Jaboatão dos Guararapes,-34.9211734673,-8.1653914674,711330
2607950,26,PE,Jaqueira,-35.7973952138,-8.727969878,11632
2608008,26,PE,Jataúba,-36.4988285484,-7.9872577772,17305
2608057,26,PE,Jatobá,-38.2750376624,-9.1850699925,14904
2608107,26,PE,João Alfredo,-35.591502369,-7.860188727,33570
2608206,26,PE,Joaquim Nabuco,-35.5292418262,-8.6268982995,15999
2608255,26,PE,Jucati,-36.4903865237,-8.7070289644,11545
2608305,26,PE,Jupi,-36.4117337385,-8.7060968528,15007
2608404,26,PE,Jurema,-36.1359544906,-8.719667174,15483
2608453,26,PE,Lagoa do Carro,-35.3126019234,-7.8442324952,18429
2608503,26,PE,Lagoa de Itaenga,-35.2928036525,-7.9323781785,21490
2608602,26,PE,Lagoa do Ouro,-36.4643169318,-9.1241718379,13300
2608701,26,PE,Lagoa dos Gatos,-35.9071210443,-8.6492548646,16345
2608750,26,PE,Lagoa Grande,-40.2707251265,-8.995051485,26090
2608800,26,PE,Lajedo,-36.3214966175,-8.6628568658,40883
2608909,26,PE,Limoeiro,-35.455261051,-7.880198,56149
2609006,26,PE,Macaparana,-35.4498749787,-7.5556806987,25565
2609105,26,PE,Machados,-35.5141405623,-7.6885724856,16549
2609154,26,PE,Manari,-37.6268229455,-8.9601081446,22110
2609204,26,PE,Maraial,-35.8141175725,-8.7830776013,11098
2609303,26,PE,Mirandiba,-38.7345645823,-8.1202438022,15548
2609402,26,PE,Moreno,-35.0948690999,-8.11869453,63792
2609501,26,PE,Nazaré da Mata,-35.2213386962,-7.737688,32673
2609600,26,PE,Olinda,-34.8613103898,-7.9926600753,393734
2609709,26,PE,Orobó,-35.6029820967,-7.7378951337,23985
2609808,26,PE,Orocó,-39.5952457761,-8.6179456461,15309
2609907,26,PE,Ouricuri,-40.0814625767,-7.883151975,70466
2610004,26,PE,Palmares,-35.5883359938,-8.6790825,63745
2610103,26,PE,Palmeirina,-36.3273109987,-9.0016832851,7509
2610202,26,PE,Panelas,-36.0015757987,-8.667242285,26438
2610301,26,PE,Paranatama,-36.6584292681,-8.920145338,11608
2610400,26,PE,Parnamirim,-39.575786823,-8.0901383272,22198
2610509,26,PE,Passira,-35.5816849952,-7.9788839418,28856
2610608,26,PE,Paudalho,-35.1791510624,-7.897135005,57346
2610707,26,PE,Paulista,-34.8847916197,-7.943188,336919
2610806,26,PE,Pedra,-36.9427981489,-8.4984765,22716
2610905,26,PE,Pesqueira,-36.6955147219,-8.3554561078,68067
2611002,26,PE,Petrolândia,-38.2207335453,-8.9773434644,37246
2611101,26,PE,Petrolina,-40.4999993347,-9.397375515,359372
2611200,26,PE,Poção,-36.7058798977,-8.1862270089,11308
2611309,26,PE,Pombos,-35.3961953582,-8.14435986,27204
2611408,26,PE,Primavera,-35.3539433949,-8.3313760861,15231
2611507,26,PE,Quipapá,-36.01198953,-8.8278850221,26309
2611533,26,PE,Quixaba,-37.8464456195,-7.7181264101,6796
2611606,26,PE,Recife,-34.8889419446,-8.0627624831,1661017
2611705,26,PE,Riacho das Almas,-35.8608749475,-8.1270327806,20744
2611804,26,PE,Ribeirão,-35.3761308237,-8.51111604,47813
2611903,26,PE,Rio Formoso,-35.1554328172,-8.6621710853,23719
2612000,26,PE,Sairé,-35.7102477663,-8.3276135393,9600
2612109,26,PE,Salgadinho,-35.6380612405,-7.9394837414,11214
2612208,26,PE,Salgueiro,-39.1208509811,-8.0706775221,61561
2612307,26,PE,Saloá,-36.6927291742,-8.9759954809,15880
2612406,26,PE,Sanharó,-36.5625071954,-8.3629619689,27308
2612455,26,PE,Santa Cruz,-40.3376876556,-8.2379611184,15713
2612471,26,PE,Santa Cruz da Baixa Verde,-38.1531381818,-7.8214696823,12708
2612505,26,PE,Santa Cruz do Capibaribe,-36.2039500171,-7.9551895,111812
2612554,26,PE,Santa Filomena,-40.615775185,-8.1605111673,14645
2612604,26,PE,Santa Maria da Boa Vista,-39.8242357255,-8.8041265,42266
2612703,26,PE,Santa Maria do Cambucá,-35.885243339,-7.8318134262,14308
2612802,26,PE,Santa Terezinha,-37.4800327233,-7.3703557393,11914
2612901,26,PE,São Benedito do Sul,-35.9311226194,-8.8104382342,16239
2613008,26,PE,São Bento do Una,-36.4462983616,-8.5198675206,60567
2613107,26,PE,São Caetano,-36.1373597958,-8.3273605,37488
2613206,26,PE,São João,-36.3682530765,-8.8775593754,23002
2613305,26,PE,São Joaquim do Monte,-35.8094911721,-8.4321515,21439
2613404,26,PE,São José da Coroa Grande,-35.1457070847,-8.8941951307,21868
2613503,26,PE,São José do Belmonte,-38.75945378,-7.8617400547,34082
2613602,26,PE,São José do Egito,-37.2750721852,-7.4740251833,34210
2613701,26,PE,São Lourenço da Mata,-35.0412775393,-7.995938,114910
2613800,26,PE,São Vicente Ferrer,-35.4901218809,-7.5922127326,18150
2613909,26,PE,Serra Talhada,-38.2963149475,-7.98799752,87467
2614006,26,PE,Serrita,-39.2926231744,-7.9543403981,19226
2614105,26,PE,Sertânia,-37.2673901013,-8.07245,36189
2614204,26,PE,Sirinhaém,-35.1164053547,-8.5933695,46845
2614303,26,PE,Moreilândia,-39.5537537311,-7.6299826881,11269
2614402,26,PE,Solidão,-37.647470237,-7.6021256842,6034
2614501,26,PE,Surubim,-35.7567841034,-7.8351570573,66192
2614600,26,PE,Tabira,-37.5402657742,-7.591136513,28860
2614709,26,PE,Tacaimbó,-36.2904043048,-8.3156107248,12843
2614808,26,PE,Tacaratu,-38.1534611597,-9.1056996443,26439
2614857,26,PE,Tamandaré,-35.0906465455,-8.7046892785,23852
2615003,26,PE,Taquaritinga do Norte,-36.0433376713,-7.9021598258,29472
2615102,26,PE,Terezinha,-36.6214759482,-9.0577780595,7227
2615201,26,PE,Terra Nova,-39.3744218379,-8.2303579786,10314
2615300,26,PE,Timbaúba,-35.318772121,-7.511745674,52587
2615409,26,PE,Toritama,-36.056843493,-8.0066502709,47088
2615508,26,PE,Tracunhaém,-35.237922814,-7.8026886127,13856
2615607,26,PE,Trindade,-40.2655906093,-7.7617946257,31103
2615706,26,PE,Triunfo,-38.1070603447,-7.8308763588,15232
2615805,26,PE,Tupanatinga,-37.3402334718,-8.7515816593,27793
2615904,26,PE,Tuparetama,-37.3111818113,-7.5987594648,8266
